,movieId,title,plot
1159,50942,我的凉山兄弟,“这是一个关于探 险 玩 耍、为 非 作 歹、吸 毒 勒 戒、艾 滋 茫 然、世 代 差 异、文 化 冲 击 和兄 弟 情 谊的故事。”人类学者刘绍华详细记录了诺苏人的生活经验和个人口述历史，呈现出现代化转型时期一个边缘群体的遭遇、认知、思索、接受与挑战。作者更深层的关 注，在于透过表面的社会问题，洞见当代中国卷入的全球化变迁中人的行为与福祉，并试图理解一个非主流群体在社会、文化、历史变迁中脆弱性形成的时代过程，以及未来何去何从。这正是医疗民族志的精髓。 ◆（刘博士）的分析将贯时性研究与现时性研究两种方法交织在一起，生动地勾勒出一个完整图像，让我们了解诺苏人所面临的时代动荡与困境。本书应会成为人类学经典著作。 ——黄树民，台湾“中央研究院”院士 ◆作者的媒体经验和人类学知识一并融合在其细腻的文笔之中，展示了诺苏人面临内外政经巨变之时的艰难选择，他们的刚烈与信奉、悲情与踯躅均一览无余。 ——庄孔韶，中央民族大学民族学教授 ◆作者聚焦于彝族男性青年到城里打工与凉山地区艾滋病流行的关系，她没有忘记将艾滋病问题在凉山地区的出现纳入历史文化以及全球化的维度加以分析。在优美细腻的叙述中，读者不仅看到人类苦痛，还可以发现一个民族的自尊。本书完全可被视为一部医学人类学经典著作。 ——景军，清华大学社会学教授
1160,51163,行云纪,“你们怎么不说服我！”——侯导和阿城，一山不容二白羊 “造一座冰山”——侯导永远没有“够了”这回事 “这下总该上床了吧？”——侯导的感情戏偏不这么拍 “没事做就去睡觉！”——侯导就是不愿“戏剧化” 就是不让演员“演”——侯导与演员的斗争角力血泪史 首度贴身记录侯孝贤如何拍电影，揭示侯孝贤之所以是侯孝贤的原因所在。 电影里有的与没有的，拍出来与拍不出来的，尽在其中。 筹备期超过十年，剧本写作和拍摄历时五年，电影大师侯孝贤的首部武侠片《刺客聂隐娘》终于现出真面目，这中间，究竟发生了什么？ 作为初出茅庐的新人，作者参与了电影从剧本讨论到拍摄杀青的全过程：编剧之间互相角力，剧本“织了拆、拆了织”，摄制组辗转京都、湖北、内蒙古、台湾各地，状况不断，侯导还要不停给自己出难题……作者试图以人类学的视角和生动笔触，还原现场，记录一部电影从无到有的诞生过程。 本书另收录小说《隐娘的前身》、电影故事大纲与剧本（第三十八版定稿）。从文字到影像的转译过程，犹如在海中筑篱养鱼，框内影像只是少许，框外真实世界才是影片魅力所在。作者以编剧身份，独家讲述侯孝贤如何弱水三千只取一瓢，界限出一方景框，也试图诠释侯孝贤构建人物的冰山理论、独此一家的创作方式及电影观。不仅让你看懂电影，参悟不为人注目之细节，也提供另一种观看之道，揭示侯孝贤之所以是侯孝贤的原因所在。 你只需要于五月二十日星期三，在戛纳观看《刺客聂隐娘》壮丽的黑白影像的序幕，就能了解这位导演是有多令我们想念，就能立即回想起这位风格的创造者，这位美感的传播者。而这……在电影史上是屈指可数的。所以当侯孝贤以《刺客聂隐娘》闯入他从未尝试的剑侠片类型，来结束这段长久的缺席。人们曾预言说，每一个亚洲自重的导演都得经历过这一段。但我们必须立即说明的是，他对这件事情的付出，是所有人当中最令人惊讶的，最具颠覆性的，最莫测高深的，也是前所未见最奢华的。 ——法国《世界报》 她录影机般，翔实记下了全部过程，《行云纪》，这本我称之为“留下活口”的证词之书。证词？是为谁做证词？为一部我们曾经触手可及的想象过，却始终未被执行出来的慑人电影做证词。 究竟，从剧本到银幕上的电影之间，发生了什么事？“此所以成变化而行鬼神也”？西方龙有翅膀，东方龙靠交通工具行云驾雾。而神龙见首不见尾，却碰巧叫海盟憨胆见着了，近身观察没给电灼雷劈阵亡，倒留下了这本活口之书。 ——朱天文 海盟整个人心思敏捷，记忆力太厉害了，是非常纯质，很直接的人；然她对事务的理解又非常复杂，可能跟她的家庭父母、大姨有关。我感觉她清清楚楚，其实非常难得。观看我决定的这个最后版本的《刺客聂隐娘》，一般人可能是比较困难。看过海盟的书，可能会比较清楚吧。 ——侯孝贤  我看完海盟的侧记，觉得它一定会发挥一个作用，但我好奇侯孝贤看过这本书之后怎么想，会用什么样的态度面对？以及将来读过这本书和看了电影的人中间的关系，我真的很好奇。这本侧记其实在重新解释这部电影，它把框外侯孝贤没有框进来的东西，帮我们布好了。我们看完这本书，就知道原来老侯就只take这些东西，其他都被丢掉了。我非常感谢海盟做的这件事，看了这本书再回头去看《刺客聂隐娘》，那个领悟跟感动会非常不一样。 ——杨照
1161,51189,雕刻时光,★ 首次由俄文原著翻译出版 ★ 他一生都在雕刻时光，为了已经流逝、消耗或尚未拥有的时间 ★ 只要你热爱电影，我们一起雕刻时光 他的电影宛如一个奇迹，他创造了崭新的、忠于电影本性的语言，捕捉生命如镜像、如同梦境。他并不诠释什么，他只是一个观察家，但他却让他的影像活动达到出神入化的境界。    ——英格玛•伯格曼 倘若我们能将《雕刻时光》浓缩成一则单一的讯息，那么，它必然是：对任何艺术家和艺术形式而言，内涵与良知都应先于技巧。——《洛杉矶时报》 --------------------------------------------------------------------------------------------- 人们到电影院看什么？什么理由使他们走进一间暗室？ 为了时间：为了已经流逝、消耗，或者尚未拥有的时间。 电影创作的实质是什么？一定程度上可以界定为雕刻时光。 就好比雕塑家面对一块大理石，成品的样子了然于心，然后一点点剔除所有多余的部分。 电影人同样从包含海量生活事实的时间巨块中剔除所有不需要的部分，只留下能成为电影要素的部分，只留下能清晰描述电影形象的部分。 《雕刻时光》是塔可夫斯基对电影、对艺术尽其一生的求索。
1162,51309,爱情和其他魔鬼,德劳拉神父做了一个奇怪的梦：一个长发委地的少女，坐在一扇无始无终的窗户前吃葡萄，窗外是大雪覆盖的原野，女孩每吃掉一颗，葡萄串上就又长出一颗新的来。 他被派往克拉拉修道院为一个女孩驱魔十二岁生日前夕她被一条疯狗咬伤了脚踝。 踏进修道院，神父愣住了：和他梦中吃葡萄的女孩一模一样！ 在那间幽暗破败的牢房里，他们疯狂地相爱了。 ★万物都和爱有关 ，献给浸在泪水之中的人们 ★爱情是什么？在《霍乱时期的爱情》中，它是一种病，在《爱情和其他魔鬼》里，它是疯狂的魔鬼。 《爱情和其他魔鬼》是马尔克斯最后一部长篇小说，与《霍乱时期的爱情》一样，是马尔克斯最受读者欢迎的作品之一。 ★从写法上，其魔幻现实主义风格的魅力可以与《百年孤独》媲美，故事围绕四五个人物展开，以十二岁女孩和中年神父的爱情为主线，魔幻依旧魔幻，现实更加现实。 ★ 这些天里，女孩问过他，是不是真的像歌里唱的那样，爱情能战胜一切。 “没错，”他答道，“可你最好别信。”
1163,51334,面包会有的,《面包会有的》 面包会有的，一切都会有的。这是挨过艰难时世的咒语，也是杨大卫奋斗多年的生活成果。他安心地站在食物链的顶端，可以吃到地球上最稀有的顶级美味。一次美食巡礼，他与朱海伦完成了两个吃货的隐秘相识。 不料杨大卫遭遇一场恶疾，几乎丧命。美人离去，重生的杨大卫也不得不 告别美食，仅靠简单烹制的食物为伴。吃得简单之后，他的欲望也随之发生改变，怀念起面包还未泛滥的那个年代。 《土豆烧熟了》 探险家哥伦布、麦哲伦为地图添上新的大陆和海洋，哲学家笛卡尔、牛顿变更心灵在宇宙运行的轨迹，但是谁发起了人类味蕾上的一次次革命？几百年前，土豆传入欧洲，贵族们起初只观赏它的花朵；番茄则被认为是不可食用的，因为人们吃它的叶子中毒了。 在那巨变频发的时代，西班牙青年陆亚烈跟随老传教士庞迪我，来到了中国南京。结识神秘的朋友之后，他们看到了三百多年后的地球仪，亲口尝到了炸薯条蘸番茄酱。在土豆和番茄的美味进化史之中，陆亚烈是被选中的那人，将见证诸多奇迹。
1164,51459,少女哪吒,《少女哪吒》是善写大城漂泊记的绿妖，以小说形式对那些异乡出走者的隐秘青春故事，所做出的深入探究。全书以六个短篇小说组成，语言质地冰冷凛冽，但其下却涌动着炽热的生命之歌。亦可视作《沉默也会歌唱》的前传。 在不断兴建与拆毁的九十年代，一个典型的中国小镇。无论是向田野深处狂奔的失意少女；还是只与候鸟为伴的敏感少年；抑或是那个消失了，却让叙述者确认了自身的存在的危险红衣女孩……都可视作通向同名短篇小说《少女哪吒》的密匙：在青春期结束时，女主人公最终决定以出逃的形式来逃避母亲令人窒息的爱，和灰色压抑的出生地。与童年好友关于果园、河堤的美好记忆，似乎模糊在时间的流逝之中了，纷扰的俗世也令她判若两人。但她终究还是成功了，成为了一个剔骨还母、彻彻底底再把自己生育一回的天地好儿。在别的篇章中曾经出现过的人物再度出现，一张张叠加起来的干净青春脸孔共同叩问着读者的灵魂：肉体的消失和精神的幻灭，究竟哪一个更为惨烈？ 本书中的《少女哪吒》后被导演李霄峰改编为电影，搬上银幕。是第19届韩国釜山电影节“新浪潮”竞赛单元唯一入围的中国电影，并获第51届台湾金马电影节“最佳新导演”及“最佳改编剧本”奖两项提名。2015年7月全国公映。
1165,51517,被掩埋的巨人,公元六世纪的英格兰，本土不列颠人与撒克逊入侵者之间的战争似乎已走到了终点——和平降临了这片土地，两个族群比邻而居，相安无事地共同生活了数十年。但与此同时，一片奇怪的“遗忘之雾”充盈着英格兰的山谷，吞噬着村民们的记忆，使他们的生活好似一场毫无意义的白日梦。一对年迈的不列颠夫妇想要赶在记忆完全丧失前找到此刻依稀停留在脑海中的儿子，于是匆匆踏上了一段艰辛的旅程。他们渴望让迷雾散去，渴望重拾两人相伴一生的恩爱回忆——但这片静谧的雾霭掩盖的却是一个黑暗血腥的过去，那是一个在数十年前被不列颠人的亚瑟王用违背理想的手段掩埋的巨人。一个神秘的撒克逊武士肩负使命来到这片看似平和的山谷，他那谦逊的外表背后究竟隐藏着怎样秘而不宣的动机？他的使命带给这个国度将是宽恕的橄榄枝还是复仇的剑与火？而亚瑟王最后的骑士高文则决心用生命守护国王的遗产，因为守护它就就意味着守护最后的和平。记忆与宽恕，复仇与和平，四人的命运不可避免地交织在了一处，而结局只有一个。
1166,51544,清明上河图密码 2,全图824位人物，每个人都有名有姓，佯装、埋伏在舟船车轿、酒肆楼阁中。看似太平盛世，其实杀机四伏。翻开本书，在小贩的叫卖声中，金、辽、西夏、高丽等国的间谍、刺客已经潜伏入画，824个人物逐一复活，只待客船穿过虹桥，就一起拉开北宋帝国覆灭的序幕。 《清明上河图》描绘人物824位，牲畜60多匹，木船20多只……5米多长的画卷，画尽了汴河上下十里繁华，乃至整个北宋近两百年的文明与富饶。 然而，这幅歌颂太平盛世的传世名画，画完不久金兵就大举入侵，杀人焚城，汴京城内大火三日不熄，北宋繁华一夕扫尽。 这是北宋帝国的盛世绝影，在小贩的叫卖声中，金、辽、西夏、高丽等国的间谍和刺客已经潜伏入画，死亡的气息弥漫在汴河的波光云影中： 画面正中央，舟楫相连的汴河上，一艘看似普通的客船正要穿过虹桥，而由于来不及降下桅杆，船似乎就要撞上虹桥，船上手忙脚乱，岸边大呼小叫，一片混乱之中，贼影闪过，一阵烟雾袭来，待到烟雾散去，   客船上竟出现了二十四具尸体，所有人都目瞪口呆…… 翻开本书，一幅旷世奇局徐徐展开，错综复杂，丝丝入扣，824个人物逐一复活，为你讲述《清明上河图》中埋藏的帝国秘密。
1167,51555,最好的告别,当独立、自助的生活不能再维持时，我们该怎么办？在生命临近终点的时刻，我们该和医生谈些什么？应该如何优雅地跨越生命的终点？对于这些问题，大多数人缺少清晰的观念，而只是把命运交由医学、技术和陌生人来掌控。影响世界的医生阿图•葛文德结合其多年的外科医生经验与流畅的文笔，讲述了一个个伤感而发人深省的故事，对在21世纪变老意味着什么进行了清醒、深入的探索。本书富有洞见、感人至深，并为我们提供了实用的路线图，告诉我们为了使生命最后的岁月有意义，我们可以做什么、应该做什么。 作者选择了常人往往不愿面对的话题——衰老与死亡，梳理了美国社会养老的方方面面和发展历程，以及医学界对末期病人的不当处置。书中不只讲述了死亡和医药的局限，也揭示了如何自主、快乐、拥有尊严地活到生命的终点。书中对“善终服务”“辅助生活”“生前预嘱”等一系列作者推崇的理念，都穿插在故事中作出了详尽的说明，相信会给老龄化日益加剧的中国社会以启迪。 众多专家、媒体推荐。创新工场CEO李开复：作为一名医生，阿图•葛文德关注的是医疗的局限以及人的尊严。作为凡人，我们都将面对人生的终点，《最好的告别》给我们重要的启示。《新知》杂志主编苗炜：希望大家有机会能看看阿图•葛文德医生的著作，他能帮助我们更好地理解医学，知道医学的局限和可能。畅销书作家马尔科姆•格拉德威尔：这是阿图•葛文德最有力，也最感人的一本书。《自然》杂志：难得读到这样一本发人深省的书。 [编辑推荐] 亚马逊年度好书、《纽约时报》畅销书。 人终有一死，如何向死而生。“全球十大思想家”、美国著名外科医生划时代之作。 奥巴马、李开复、余华、刘瑜、苗炜力荐。 湛庐文化出品。
1168,51647,把青春唱完1990-1999,【内容简介】 20世纪90年代，中国摇滚音乐历经短暂的爆发之后，进入了长久的沉眠。但这十年，在特殊的时代背景下，这些音乐不仅呈现了“一种社会现实性的、个人内心化的焦虑与寻求宣泄表达的企图”，也陪伴很多人走过了青春。 中国摇滚的黄金十年，因其时代的特殊性成为不可复制的时代缩影。一代人对于青春、自由、才华、独立的追求，深远影响了那个时代。在这十年中，摄影师高原近距离记录下了中国摇滚台前幕后的影像经历，凝聚着整整一代人的情感回望。与此同时，高原记录的也是自己在摇滚乐圈里的真实生活，记录她和她的朋友们。 看到青春，重返青春。与其说高原在记录摇滚乐的十年，不如讲她在用自己的方式来记录朋友的生活状态。这本书里的人物，是音乐人、艺术家，也是高原的朋友。她的镜头里有他们：崔健、窦唯、何勇、张楚、老五、丁武、高旗、艾敬、许巍、栾树、汪峰、孟京辉、张扬、黄觉、周迅、讴歌、欧洋、王勇、黄燎原、张有待、贾敏恕、张培仁……高原和他们见证了摇滚乐的黄金十年。若干年后，他们会如何看待曾经的青春时光。 这段在混乱中自在生长的记录，因其真实和诚恳而具有特殊的力量。从这本书里，每个人都可以得到自己想要的，不论是从摄影、音乐、社会学的角度去解读，还是重新唤起自己的青春记忆。 -------------------------------------------------- 【编辑推荐】 ❀作者高原双重身份，既是摄影师，同时也是摇滚圈内的生活者和记录者，她与这些音乐人的近距离生活和接触，让她拥有独有的一手影像资料。 ❀高原绝大多数摄影作品都是第一次面世； ❀Lens出品，编者从从数万张底片中精挑细选，入选本书的图片都是标志性的精品； ❀老树、张震、王小帅、周迅、许巍、汪峰、张楚、孟京辉、郑钧、阿克曼、唐朝老五、高旗、黄觉、张有待、老狼、王勇、宋宁、左小祖咒、杨坤、朴树、张铁志等联合推荐； ❀国内5个城市、持续半年的高原摄影展及音乐人座谈等活动； ❀不仅是摇滚记录与生活影像，更是整个90年代的缩影和回忆，具有很高的收藏价值。 -------------------------------------------------- 【评论】 “每个人从书里都会得到自己想要的。可以从摄影的角度、社会学的角度，音乐的角度，以及青春的角度去解读，非常好。” ——阿克曼（孔子学院顾问，墨卡托基金会中国代表，原歌德学院中国分院院长） 它是在我的年轻岁月中，和一帮哥们儿，怀抱着理想，放胆地各自表述，在工作中同欢同悲，在混乱中一起成长的记录。 ——贾敏恕（台湾音乐制作人） 我们在这些照片当中只看到了人，而不再是什么牛逼的摇滚和摄影。 ——-刘树勇（摄影评论家、文化学者，微博名：老树画画） 高原镜头下的每一个瞬间，我都是不在场的：它定格的每一个时间，我又是在场的。我们同处一个时代、一个空间......一起撒野，一起张狂。 ——王小帅（“第六代”导演） 青春终将逝去，但歌声却可以将它重塑！高原用她眼中的影像不可思议地记录了这一切珍贵的记忆⋯⋯ ——汪   峰（歌手、音乐创作人） 心存善愿和远方，我们是永远的少年。 ——许   巍（歌手、音乐创作人） 高原不强加于现实什么特质，只是基于事物关系的本身。她的作品对未参与关系的人，会更容易真实理解，并有一种信任感。 ——张   楚（歌手、音乐创作人） 关于青春，不管曾经多么疯狂、不堪、精彩、忧伤，最后你能收获的都只是两行热泪。 让燃烧凝固！ ——郑   钧（歌手、音乐创作人） 在我的生活中，音乐是不可或缺的。常常会听到一首歌就想起一个人，或是某一部电影的一幕戏，又或是某些地方空气中特别的味道。 摇滚乐对我而言，可以代表我的学生时期。在我青春期的那些年，最爱听的就是摇滚，当时的那种衝动、叛逆、玩世不恭的调调，很酷。 当中，印象最深的是一张合辑《中国火》，那是我第一次接触中国的摇滚乐，震惊。唐朝、张楚、何勇、窦唯等，在那时期，这些人都是我所响往的。 缘分很有意思，在距离青春期这么遥远的今天，收到一封朋友转寄的E-mail，认识了高原。透过高原的照片，我见到了他们对生命的热情、对音乐的追求以及摇滚的精神。带我穿越时空，更贴近那些我所响往的人。当所有喜欢的事都可以自在生长，长成自己喜欢的模样，我们便以潇洒的姿态继续向前迈进。 ——❀张震❀（演员） 那些激情、懵懂的少年时代⋯⋯ ——周   迅（演员） 这些粗粝而饱满的影像，带我们重返那个充满摇滚的纯真年代，空气中尽是爆炸的张力，而所有的故事正在开始被书写…… ——张铁志（台湾摇滚与文化评论人） 那段事情起头的日子最珍贵。 刹那永恒的摄影作品！ ——倪重华（发掘伍佰、林强、张震岳的幕后推手，现任台北市文化局局长）
1169,51648,烛烬,空寂的庄园，主人老将军迎来了一位罕见的访客，一位曾与他金兰之交的故友。 昏暗的客厅里，将军与访客秉烛对坐，彻夜长谈，怀念将军逝去多年的妻子，审判一段由爱情及友情、忠贞和背叛交织的三角关系。混乱与骚动在年已迟暮的两位故友心灵深处涌流，情欲与仇恨的余烬不断闷烧。 在扣人心弦的激烈争辩中，马洛伊用沉郁如挽歌的文字怀念逝去的帝国时代，还有随之消逝的贵族品德和君子情谊。奥匈帝国面临衰亡时的哀伤，以及世界秩序坍塌时人们传统道德的动摇，在字里行间纤毫毕现。
1170,51707,重新定义公司,谷歌高管手绘风漫画视频： http://v.youku.com/v_show/id_XMTMxMzQ3NjMyMA==.html?from=y1.7-1.2 Google掌门人第一本国内引进作品 首次公开谷歌内部的管理与运营方法 全面解密执掌谷歌10余年的内幕故事 谷歌 创始人拉里•佩奇作序推荐 今日的谷歌是全球最具标志性的企业，在各个领域都有创新突破，并向技术的极限推进。 《重新定义公司：谷歌是如何运营的》作者是谷歌执行董事 长埃里克•施密特和前高级副总裁乔纳森•罗森伯格，他们亲自分享十余年来帮助谷歌成长所领悟到的管理启示：科技正在改变商业的方方面面，这种改变速度空前，而且仍在加速，公司若想在互联网时代站稳脚跟，就要制定新的商业规则。 《重新定义公司》披露了谷歌如何颠覆传统的MBA模式，建立独树一帜的管理哲学，作者分享了外界普遍好奇的企业文化、战略、人才、决策、沟通以及创新之道。埃里克•施密特和乔纳森•罗森伯格列举了谷歌历史上众多只有内部人员才知道的实例，其中许多事件更是第一次为广大读者公布。他们旨在将谷歌的管理秘密转化为人人皆可用的经验，帮助我们迎接变化世界中的巨大挑战。 1. Google掌门人埃里克•施密特第一本国内引进作品。 《重新定义公司》是第一本官方公开认可的谷歌高层著作。本书也是国内第一次引进出版，谷歌前首席执行官首次公开谷歌从崛起到称霸10年的运营之道。 2.21世纪唯一一本挑战工业时代德鲁克管理范式的巨作。 公司要在快速变化的时代成功，就必须改掉过时的管理方式，吸引“创意精英”加入团队，并且创造让他们可以成长茁壮的环境。 如何打造企业文化以吸引人才、如何创造合适的环境留住创意精英，以上问题是德鲁克范式下以科层制为特征、以管理为核心职能的公司影响自身存亡的关键问题，这些公司将在21世纪面临前所未有的挑战。 《重新定义公司》正是为改变而写！首次公开Google独树一帜的管理哲学。谷歌掌门人亲自分析了公司内部实际运作的逻辑与思维，包括大家普遍好奇的人才策略、沟通模式、创新之道、如何进行破坏性颠覆，以及如何发展与维持独特的Google文化。 3.苹果只可仰望，谷歌可以模仿。 谷歌真正颠覆了公司的组织形态，全球的各大公司都在学习和模仿谷歌。《重新定义公司》的作者施密特指出，公司若想在互联网时代站稳脚跟，就得制定新的商业规则，并在本书中开诚布公地解答了谷歌引领互联网时代的管理秘籍。 4.首次公开谷歌创新背后的精彩故事，以及只有内部高层才知道的决策大事件。 《重新定义公司：谷歌是如何运营的》披露了谷歌商业化（AdWords）的离奇故事，以及如何自发创新的Gmail的诞生，近年面对Facebook竞争压力下，催生Google+的故事，还有如何造就出无人驾驶汽车、Project Loon等创新背后的故事。 5.谷歌用自己重新定义了“谷歌”，用Alphabet重新定义了“公司”！ 21世纪是社群与平台经济的年代，消费者与供货商双向交流。单面向的公司管理模式不再管用，你需要的是“重新定义公司”。 《重新定义公司：谷歌是如何运营的》献给所有在快速演变中运转的领导者与未来人才的你。不论是管理者、创业者，还是科技界、教育界人士，都能从《重新定义公司》中得到最有价值的智慧。 《重新定义公司：谷歌是如何运营的》会呈现谷歌很重要的理念，我衷心希望你能汲取这些想法，做一些人们认为不可能做到的事。 ──谷歌联合创始人 拉里•佩奇（Larry Page） 获得合适的产品需要吸引并管理一批新的有技术悟性的员工，《重新定义公司：谷歌是如何运营的》是一本实用、易理解的指南，并教你如何做到这一点。 ——谷歌执行董事长 埃里克•施密特 谷歌执行董事长施密特新书《重新定义公司：谷歌是如何运营的》阐述了如何在互联网时代引领创新：1）人才第一：同时有技术+创意+商机嗅觉的人，2）放权给小而快的团队，3）战略基础要稳定，但策略计划必须不断调整，4）先成长后赚钱，5）了解但不模仿对手，6）基于技术趋势的大梦想，7）少写计划，多动手，8）重视数据。 ──创新工场董事长兼首席执行官  李开复 《重新定义公司：谷歌是如何运营的》对我很有启发。书的核心观点简单明了：未来企业的成功之道，是聚集一群聪明的创造人才，营造合适的氛围，充分发挥他们的创造力，快速感知客户的需求，愉快地创造相应的产品和服务。这意味着组织的逻辑必须发生变化，《重新定义公司》中丰富的例子和经验总结，常常让人掩卷思考。 ──阿里巴巴执行副总裁兼参谋长 曾鸣 施密特和罗森伯格合著的《重新定义公司：谷歌是如何运营的》不仅仅带给读者Google商业成功背后那些饶有趣味的史实，更有价值的是，在故事背后，他们无比诚恳和透明地向读者阐述了Google十五年积淀的企业文化、战略形成、人才理念、独特的共识决策模式和Google对创新的理解。这些激进的管理实践不仅对科技行业是必然，对其他行业来说，也只是时间早晚而已。即使在中国的TMT创业者，也会觉得他们描述的管理趋势是务实和入世的。 ——明道创始人  任向晖 谷歌如何为创意精英打造独特的企业文化？谷歌前首席执行官埃里克•施密特和前高级副总裁乔纳森•罗森伯格终于揭晓了谜底。 ──《财富》杂志（Fortune） 《重新定义公司：谷歌是如何运营的》从商业角度出发，是一本涵盖丰富信息与多重创造力的谷歌指南。 ──科克斯书评（Kirkus Reviews） 《重新定义公司：谷歌是如何运营的》是一本充满能量、令人兴奋的创业入门书，帮助个人迎向一个鼓舞人心的未来。 ──《出版人周刊》（Publisher's Weekly）
1171,51805,火星救援,极客宅男作家安迪·威尔的逆袭，美国自出版史上的奇迹 征服科技宅男与家庭主妇，科青、文青同样爱不释手 每个人都会爱、都能懂的科幻小说，就是它了！ 马克·沃特尼成为了第一批行走在火星上的人。如今，他也将成为第一个葬身火星的人。 一场突如其来的风暴让阿瑞斯三船员被迫放弃任务。撤离过程中，沃特尼遭遇意外，被孤身一人丢在了这片寸草不生的红色荒漠中，剩余的补给也远不够撑到救援可能抵达的那一天。 当然，沃特尼也不准备 坐以待毙，凭借着他的植物学家和机械工程师背景，他决定跟火星来一场不是你死就是我活的过家家游戏。
1172,51931,巴黎评论·作家访谈2,“作家访谈”是美国著名文学杂志《巴黎评论》最持久也最著名的特色栏目。自1953年创刊号中的E .M.福斯特访谈至今，《巴黎评论》一期不落地刊登当代最伟大的作家长篇访谈，最初冠以“小说的艺术”为题，逐渐扩展到“诗歌的艺术”、“批评的艺术”等，迄今已达三百多篇，囊括了20世纪下半叶至今大多数世界文坛最重要的作家，成为这份文学杂志的招牌，也树立了访谈这一特殊文体的典范。 访谈者从准备到采访，往往历时数月甚至跨年。访谈也不是为了配合作家某本新书出版而带上商业宣传的气息。作家们自然而然地谈论各自的写作习惯、方法，困惑的时刻，如何克服困难，文坛秘辛……这些访谈妙趣横生的内容、重要的文献价值，以及围绕访谈所发生的一些趣事，令这一栏目本身也成为一个传奇。有人说，这些访谈是“世界历史上持续时间最长的文化对话行为之一”。
1173,51976,黑曜馆事件,一座不祥的黑暗之屋， 一篇名为《密室里的白雪公主》的暗黑童话， 跨越二十年的谋杀案，埋藏着怎样的秘密？ 在涂满红色油漆的密室展开的杀戮， 宛如一场隆重的黑色弥撒。 所有人深陷迷雾，只有他看破真相！ 当时间湮灭一切证据，唯逻辑乃推理之王道！ 天才数学家陈爝初登场，将逻辑推演发挥到极致！ 【暴风雪山庄】【密室消失】【暗黑童话】【跨越二十年的连环凶案】 比肩“神探伽利略”的天才数学家陈爝初登场！ 日本权威推理杂志《本格ミステリー•ワールド》推荐作家时晨 诚意新作《黑曜馆事件》 ——将逻辑推演发挥到极致的华文推理小说！ [随书附赠精美明信片及书签]
1174,52089,密林中,从什么时候开始，不再期望在荒原、巨山，或者无法泅渡之河中遇见另一位伙伴。 人生更像是漫游在大海里的哥伦布，甚至不抱有遇见一块大陆的希望。 只有抛却失望的人，才能继续穿行在黑漆漆的密林中。 ——周嘉宁 21世纪初的上海，二十岁的阳阳觉得自己与周围的一切格格不入，她在地下文学论坛、里弄咖啡馆与边缘音乐会中寻找着同类。十年过去，大部分的文艺青年被无益的幻觉耗干，生活一路走向沉闷，也有少部分人获得了命运的垂青，获得了世俗的成功。从什么时候开始，人生于阳阳而言更像是漫游在黑漆漆的密林，不再期望能遇见另一位伙伴。 她曾深刻地爱过一个浑然天成的天才，也在最迷惘失落时陷入与一个已成名中年作家的关系。然而她并不想成为谁的女友，她想成为的是艺术家本人——单独地，直接地，以正面强攻的姿态，面对整个外部世界…… 在这部小说中，周嘉宁以冷峻穿透的笔触，勾画出一整代文学青年的精神流浪简史，独具一种忧郁气质。
