,movieId,title,genres
1050,810819,The Danish Girl,Biography|Drama|Romance
1051,814314,Seven Pounds,Drama|Romance
1052,816442,The Book Thief,Drama|War
1053,816692,Interstellar,Adventure|Drama|Sci-Fi
1054,816711,World War Z,Action|Adventure|Horror|Sci-Fi|Thriller
1055,817177,Flipped,Comedy|Drama|Romance
1056,822832,Marley &amp; Me,Comedy|Drama|Family
1057,822854,Shooter,Action|Drama|Thriller
1058,824747,Changeling,Biography|Crime|Drama|History|Mystery|Thriller
1059,825232,The Bucket List,Adventure|Comedy|Drama
1060,829150,Dracula Untold,Action|Drama|Fantasy|Horror|War
1061,829482,Superbad,Comedy
1062,831387,Godzilla,Action|Adventure|Sci-Fi|Thriller
1063,832266,"Definitely, Maybe",Comedy|Drama|Romance
1064,837562,Hotel Transylvania,Animation|Comedy|Family|Fantasy|Horror
1065,838221,The Darjeeling Limited,Adventure|Comedy|Drama
1066,838283,Step Brothers,Comedy
1067,840361,The Town,Crime|Drama|Thriller
1068,844471,Cloudy with a Chance of Meatballs,Animation|Adventure|Comedy|Family|Fantasy|Sci-Fi
1069,848228,The Avengers,Action|Adventure|Sci-Fi
1070,848537,Epic,Animation|Adventure|Family|Fantasy|Thriller
1071,851578,Papurika,Animation|Drama|Fantasy|Mystery|Sci-Fi|Thriller
1072,861739,Tropa de Elite,Action|Crime|Drama|Thriller
1073,862856,Trick &x27;r Treat,Comedy|Horror
1074,864835,Mr. Peabody &amp; Sherman,Animation|Adventure|Comedy|Family|Sci-Fi
1075,870111,Frost/Nixon,Biography|Drama|History
1076,876563,Gake no ue no Ponyo,Animation|Adventure|Comedy|Family|Fantasy
1077,878804,The Blind Side,Biography|Drama|Sport
1078,879870,Eat Pray Love,Drama|Romance
1079,882977,Snitch,Action|Drama|Thriller
1080,884328,The Mist,Horror|Sci-Fi
1081,884732,The Wedding Ringer,Comedy
1082,887883,Burn After Reading,Comedy|Crime|Drama|Thriller
1083,887912,The Hurt Locker,Drama|Thriller|War
1084,892769,How to Train Your Dragon,Animation|Action|Adventure|Family|Fantasy
1085,898367,The Road,Adventure|Drama
1086,903624,The Hobbit: An Unexpected Journey,Adventure|Family|Fantasy
1087,903657,Love &amp; Mercy,Biography|Drama|Music
1088,907657,Once,Drama|Music|Romance
1089,910936,Pineapple Express,Action|Comedy|Crime
1090,910970,WALL·E,Animation|Adventure|Family|Sci-Fi
1091,914798,The Boy in the Striped Pyjamas,Drama|War
1092,914863,Unthinkable,Crime|Drama|Thriller
1093,918927,Doubt,Drama|Mystery
1094,918940,The Legend of Tarzan,Action|Adventure|Drama|Fantasy|Romance
1095,926084,Harry Potter and the Deathly Hallows: Part 1,Adventure|Fantasy|Mystery
1096,926762,Loft,Crime|Drama|Mystery|Romance|Thriller
1097,929632,Precious,Drama
1098,936501,Taken,Action|Thriller
1099,942385,Tropic Thunder,Action|Adventure|Comedy|War
1100,944835,Salt,Action|Mystery|Thriller
1101,945513,Source Code,Action|Drama|Sci-Fi|Thriller
1102,947798,Black Swan,Drama|Thriller
1103,948470,The Amazing Spider-Man,Action|Adventure|Sci-Fi
1104,955308,Robin Hood,Action|Adventure|Drama|History|Romance
1105,959337,Revolutionary Road,Drama|Romance
1106,962736,The Young Victoria,Biography|Drama|History|Romance
1107,964517,The Fighter,Biography|Drama|Sport
1108,970179,Hugo,Adventure|Drama|Family|Fantasy|Mystery|Romance
1109,974015,Justice League,Action|Adventure|Fantasy|Sci-Fi
1110,974661,17 Again,Comedy|Drama|Fantasy
1111,975645,Hitchcock,Biography|Comedy|Drama|Romance
1112,976051,The Reader,Drama|Romance
1113,978762,Mary and Max,Animation|Comedy|Drama
1114,978764,Sucker Punch,Action|Adventure|Fantasy
1115,981227,Nick and Norah's Infinite Playlist,Comedy|Drama|Music|Romance
1116,983193,The Adventures of Tintin,Animation|Action|Adventure|Family|Mystery
1117,983213,Byôsoku 5 senchimêtoru,Animation|Drama|Romance
1118,985694,Machete,Action|Crime|Thriller
1119,985699,Valkyrie,Drama|History|Thriller|War
1120,986233,Hunger,Biography|Drama
1121,986264,Taare Zameen Par,Drama|Family
1122,988045,Sherlock Holmes,Action|Adventure|Crime|Mystery|Thriller
1123,993842,Hanna,Action|Drama|Thriller
1124,993846,The Wolf of Wall Street,Biography|Crime|Drama
1125,1001508,He&x27;s Just Not That Into You,Comedy|Drama|Romance
1126,1001526,Megamind,Animation|Action|Comedy|Family|Sci-Fi
1127,1007029,The Iron Lady,Biography|Drama
1128,1010048,Slumdog Millionaire,Drama|Romance
1129,1013752,Fast &amp; Furious,Action|Crime|Thriller
1130,1013753,Milk,Biography|Drama
1131,1014759,Alice in Wonderland,Adventure|Family|Fantasy
1132,1014763,Child 44,Crime|Drama|History|Thriller
1133,1019452,A Serious Man,Comedy|Drama
1134,1020072,Selma,Biography|Drama|History
1135,1020773,Copie conforme,Drama|Romance
1136,1023114,The Way Back,Adventure|Drama|History
1137,1023481,Step Up 2: The Streets,Drama|Music|Romance
1138,1024648,Argo,Biography|Drama|Thriller
1139,1028528,Death Proof,Action|Thriller
1140,1028532,Hachi: A Dog's Tale,Drama|Family
1141,1029234,Martyrs,Horror
1142,1032755,RocknRolla,Action|Crime|Thriller
1143,1032846,"4 luni, 3 saptamâni si 2 zile",Drama
1144,1033575,The Descendants,Comedy|Drama
1145,1034303,Defiance,Action|Drama|History|Thriller|War
1146,1034415,Suspiria,Fantasy|Horror|Mystery|Thriller
1147,1037705,The Book of Eli,Action|Adventure|Drama|Thriller
1148,1038988,[Rec],Horror|Mystery|Thriller
1149,1041829,The Proposal,Comedy|Drama|Romance
1150,1045658,Silver Linings Playbook,Comedy|Drama|Romance
1151,1047011,Song for Marion,Comedy|Drama|Music|Romance
1152,1047540,Parental Guidance,Comedy|Family
1153,1049413,Up,Animation|Adventure|Comedy|Family
1154,1051904,Goosebumps,Adventure|Comedy|Family|Fantasy|Horror
1155,1051906,The Invisible Man,Horror|Sci-Fi|Thriller
1156,1055369,Transformers: Revenge of the Fallen,Action|Adventure|Sci-Fi
1157,1057500,Invictus,Biography|Drama|History|Sport
1158,1060277,Cloverfield,Action|Horror|Sci-Fi|Thriller
1159,1063669,Die Welle,Drama|Thriller
1160,1065073,Boyhood,Drama
1161,1067106,A Christmas Carol,Animation|Drama|Family|Fantasy
1162,1067583,Water for Elephants,Drama|Romance
1163,1068680,Yes Man,Comedy|Romance
1164,1069238,Okuribito,Drama|Music
1165,1070874,The Trial of the Chicago 7,Drama|History|Thriller
1166,1074638,Skyfall,Action|Adventure|Thriller
1167,1077258,Planet Terror,Action|Comedy|Horror|Thriller
1168,1077368,Dark Shadows,Comedy|Fantasy|Horror
1169,1078588,My Sister's Keeper,Drama|Family
1170,1082807,The Belko Experiment,Horror|Thriller
1171,1083452,Eddie the Eagle,Biography|Comedy|Drama|Sport
1172,1086772,Blended,Comedy|Romance
1173,1087578,Aruitemo aruitemo,Drama
1174,1091191,Lone Survivor,Action|Biography|Drama|War
1175,1092026,Paul,Adventure|Comedy|Sci-Fi
1176,1099212,Twilight,Drama|Fantasy|Romance
1177,1100089,Foxcatcher,Biography|Drama|Sport
1178,1104001,Tron,Action|Adventure|Fantasy|Sci-Fi
1179,1109624,Paddington,Adventure|Comedy|Family|Fantasy
1180,1111422,The Taking of Pelham 123,Action|Crime|Thriller
1181,1119646,The Hangover,Comedy
1182,1120985,Blue Valentine,Drama|Romance
1183,1121794,Stranger: Mukô hadan,Animation|Action|Adventure
1184,1124035,The Ides of March,Drama|Thriller
1185,1124037,Free State of Jones,Action|Biography|Drama|History|War
1186,1125849,The Wrestler,Drama|Sport
1187,1126590,Big Eyes,Biography|Crime|Drama|Romance
1188,1127180,Drag Me to Hell,Horror|Thriller
1189,1130884,Shutter Island,Mystery|Thriller
1190,1132620,Män som hatar kvinnor,Crime|Drama|Mystery|Thriller
1191,1135503,Julie &amp; Julia,Biography|Drama|Romance
1192,1136608,District 9,Action|Sci-Fi|Thriller
1193,1139797,Låt den rätte komma in,Drama|Horror|Romance
1194,1142977,Frankenweenie,Animation|Comedy|Family|Horror|Sci-Fi
1195,1148204,Orphan,Horror|Mystery|Thriller
1196,1149362,Das weiße Band - Eine deutsche Kindergeschichte,Drama|History|Mystery|Thriller
1197,1152758,Dear Zachary: A Letter to a Son About His Father,Documentary|Biography|Crime|Drama
1198,1152836,Public Enemies,Biography|Crime|Drama
1199,1155056,"I Love You, Man",Comedy|Romance
1200,1155076,The Karate Kid,Action|Drama|Family|Romance|Sport
1201,1156398,Zombieland,Adventure|Comedy|Horror|Sci-Fi
1202,1160419,Dune: Part One,Adventure|Drama|Sci-Fi
1203,1164999,Biutiful,Drama|Romance
1204,1170358,The Hobbit: The Desolation of Smaug,Adventure|Fantasy
1205,1172049,Demolition,Comedy|Drama
1206,1172570,Bronson,Action|Biography|Crime|Drama
1207,1174732,An Education,Drama
1208,1178663,Whatever Works,Comedy|Romance
1209,1179031,Cold in July,Crime|Thriller
1210,1179933,10 Cloverfield Lane,Drama|Horror|Mystery|Sci-Fi|Thriller
1211,1182345,Moon,Drama|Mystery|Sci-Fi
1212,1183919,Marley,Documentary|Biography|Music
1213,1186830,Agora,Adventure|Biography|Drama|History|Romance
1214,1187043,3 Idiots,Comedy|Drama
1215,1187064,Triangle,Fantasy|Mystery|Thriller
1216,1188996,My Name Is Khan,Drama
1217,1189073,La piel que habito,Drama|Horror|Thriller
1218,1189340,The Lincoln Lawyer,Crime|Drama|Thriller
1219,1190539,Chugyeogja,Action|Crime|Thriller
1220,1191111,Enter the Void,Drama|Fantasy
1221,1192628,Rango,Animation|Adventure|Comedy|Family|Western
1222,1193138,Up in the Air,Comedy|Drama|Romance
1223,1194173,The Bourne Legacy,Action|Adventure|Thriller
1224,1196948,The Necessary Death of Charlie Countryman,Comedy|Drama|Romance|Thriller
1225,1197624,Law Abiding Citizen,Action|Crime|Drama|Thriller
1226,1198156,You're Not You,Drama
1227,1201607,Harry Potter and the Deathly Hallows: Part 2,Adventure|Drama|Fantasy|Mystery
1228,1204340,Tyrannosaur,Drama
1229,1204975,Last Vegas,Comedy|Drama
1230,1205489,Gran Torino,Drama
1231,1205537,Jack Ryan: Shadow Recruit,Action|Drama|Thriller
1232,1206543,Out of the Furnace,Crime|Drama|Thriller
1233,1206885,Rambo: Last Blood,Action|Adventure|Thriller|Western
1234,1210166,Moneyball,Biography|Drama|Sport
1235,1210819,The Lone Ranger,Action|Adventure|Western
1236,1211837,Doctor Strange,Action|Adventure|Fantasy|Sci-Fi
1237,1211956,Escape Plan,Action|Crime|Mystery|Sci-Fi|Thriller
1238,1212428,The Lost City of Z,Adventure|Biography|Drama|History
1239,1212450,Lawless,Crime|Drama
1240,1213641,First Man,Biography|Drama|History
1241,1213663,The World's End,Action|Comedy|Sci-Fi
1242,1216487,Flickan som lekte med elden,Crime|Drama|Mystery|Thriller
1243,1216491,Kill the Messenger,Biography|Crime|Drama|Mystery|Thriller
1244,1216496,Madeo,Crime|Drama|Mystery|Thriller
1245,1217209,Brave,Animation|Adventure|Comedy|Family|Fantasy
1246,1219289,Limitless,Mystery|Sci-Fi|Thriller
1247,1219827,Ghost in the Shell,Action|Drama|Sci-Fi|Thriller
1248,1220719,Yip Man,Action|Biography|Drama|History
1249,1226240,A Late Quartet,Drama|Music
1250,1226271,The Damned United,Biography|Drama|Sport
1251,1226837,Beautiful Boy,Biography|Drama
1252,1227378,"Fat, Sick & Nearly Dead",Documentary
1253,1228705,Iron Man 2,Action|Adventure|Sci-Fi
1254,1228987,Let Me In,Drama|Fantasy|Horror|Mystery|Thriller
1255,1229238,Mission: Impossible - Ghost Protocol,Action|Adventure|Thriller
1256,1229340,Anchorman 2: The Legend Continues,Comedy
1257,1229822,Jane Eyre,Drama|Romance
1258,1231583,Due Date,Adventure|Comedy
1259,1232776,Fish Tank,Drama
1260,1232829,21 Jump Street,Action|Comedy|Crime
1261,1234719,Red Dawn,Action|Sci-Fi|Thriller
1262,1234721,RoboCop,Action|Crime|Sci-Fi|Thriller
1263,1235166,Un prophète,Crime|Drama
1264,1235522,Broken City,Crime|Drama|Thriller
1265,1242422,Celda 211,Action|Crime|Drama|Thriller
1266,1242460,We Need to Talk About Kevin,Drama|Mystery|Thriller
1267,1244754,Conviction,Biography|Crime|Drama
1268,1245492,This Is the End,Comedy|Fantasy
1269,1245526,RED,Action|Comedy|Crime|Thriller
1270,1250777,Kick-Ass,Action|Comedy
1271,1253863,300: Rise of an Empire,Action|Fantasy|War
1272,1255953,Incendies,Drama|Mystery|War
1273,1258197,Exam,Mystery|Thriller
1274,1259521,The Cabin in the Woods,Comedy|Horror
1275,1259528,Den of Thieves,Action|Crime|Drama|Mystery|Thriller
1276,1263670,Crazy Heart,Drama|Music|Romance
1277,1267297,Hercules,Action|Adventure|Fantasy
1278,1270797,Venom,Action|Sci-Fi|Thriller
1279,1270798,X: First Class,Action|Adventure|Sci-Fi
1280,1272878,2 Guns,Action|Comedy|Crime|Thriller
1281,1276104,Looper,Action|Crime|Drama|Sci-Fi|Thriller
1282,1276419,En kongelig affære,Biography|Drama|History|Romance
1283,1277737,The Stoning of Soraya M.,Drama
1284,1282140,Easy A,Comedy|Drama|Romance
1285,1285016,The Social Network,Biography|Drama
1286,1286537,"Food, Inc.",Documentary
1287,1288558,Evil Dead,Fantasy|Horror|Thriller
1288,1289401,Ghostbusters,Action|Comedy|Fantasy|Sci-Fi
1289,1291150,Teenage Mutant Ninja Turtles,Action|Adventure|Comedy|Sci-Fi
1290,1291570,Solace,Crime|Drama|Mystery|Thriller
1291,1291580,Behind the Candelabra,Biography|Drama|Romance
1292,1291584,Warrior,Drama|Sport
1293,1292566,How to Be Single,Comedy|Drama|Romance
1294,1293847,xXx: Return of Xander Cage,Action|Adventure|Thriller
1295,1298650,Pirates of the Caribbean: On Stranger Tides,Action|Adventure|Fantasy
1296,1300854,Iron Man Three,Action|Adventure|Sci-Fi
1297,1302006,The Irishman,Biography|Crime|Drama|History|Thriller
1298,1302011,Kung Fu Panda 2,Animation|Action|Adventure|Comedy|Family|Fantasy
1299,1305806,El secreto de sus ojos,Drama|Mystery|Romance|Thriller
1300,1306980,50/50,Comedy|Drama|Romance
1301,1307068,Seeking a Friend for the End of the World,Adventure|Comedy|Drama|Romance|Sci-Fi
1302,1308729,Bullet to the Head,Action|Crime|Thriller
1303,1311071,Kill Your Darlings,Biography|Drama|Romance|Thriller
1304,1313092,Animal Kingdom,Crime|Drama
1305,1313104,The Cove,Documentary|Crime
1306,1315981,A Single Man,Drama|Romance
1307,1316540,A torinói ló,Drama
1308,1318514,Rise of the Planet of the Apes,Action|Drama|Sci-Fi|Thriller
1309,1320253,The Expendables,Action|Adventure|Thriller
1310,1321511,Oldboy,Action|Drama|Mystery|Thriller
1311,1321870,Gangster Squad,Action|Crime|Drama|Thriller
1312,1322269,August: Osage County,Drama
1313,1323594,Despicable Me,Animation|Comedy|Family|Fantasy
1314,1324999,The Twilight Saga: Breaking Dawn - Part 1,Adventure|Drama|Fantasy|Romance
1315,1327194,The Lucky One,Drama|Romance
1316,1327773,The Butler,Biography|Drama
1317,1333125,Movie 43,Comedy
1318,1334260,Never Let Me Go,Drama|Romance|Sci-Fi
1319,1335975,47 Ronin,Action|Adventure|Drama|Fantasy
1320,1336608,Rock of Ages,Comedy|Drama|Musical|Romance
1321,1340107,Hævnen,Drama|Romance
1322,1340138,Terminator Genisys,Action|Adventure|Sci-Fi
1323,1340800,Tinker Tailor Soldier Spy,Drama|Mystery|Thriller
1324,1341167,Four Lions,Comedy|Crime|Drama
1325,1343092,The Great Gatsby,Drama|Romance
1326,1343097,Luftslottet som sprängdes,Crime|Drama|Thriller
1327,1343727,Dredd,Action|Crime|Sci-Fi
1328,1345836,The Dark Knight Rises,Action|Thriller
1329,1351685,Jack the Giant Slayer,Adventure|Fantasy
1330,1355630,If I Stay,Drama|Fantasy|Music|Romance
1331,1355631,The Infiltrator,Biography|Crime|Drama|Thriller
1332,1355644,Passengers,Drama|Romance|Sci-Fi|Thriller
1333,1355683,Black Mass,Biography|Crime|Drama
1334,1360860,Darbareye Elly,Drama|Mystery|Thriller
1335,1365050,Beasts of No Nation,Drama|War
1336,1365519,Tomb Raider,Action|Adventure|Fantasy|Thriller
1337,1371111,Cloud Atlas,Action|Drama|Mystery|Sci-Fi
1338,1371150,This Is Where I Leave You,Comedy|Drama
1339,1374992,Upside Down,Drama|Fantasy|Romance|Sci-Fi
1340,1375666,Inception,Action|Adventure|Sci-Fi|Thriller
1341,1375670,Grown Ups,Comedy
1342,1379182,Kynodontas,Drama|Thriller
1343,1381404,The Company You Keep,Drama|Thriller
1344,1385826,The Adjustment Bureau,Romance|Sci-Fi|Thriller
1345,1386588,The Other Guys,Action|Comedy|Crime
1346,1386697,Suicide Squad,Action|Adventure|Fantasy|Sci-Fi
1347,1386703,Total Recall,Action|Adventure|Mystery|Sci-Fi|Thriller
1348,1386932,Yip Man 2,Action|Drama|Sport
1349,1389096,Stand Up Guys,Comedy|Crime|Thriller
1350,1389137,We Bought a Zoo,Comedy|Drama|Family
1351,1390411,In the Heart of the Sea,Action|Adventure|Biography|Drama|History|Thriller
1352,1392170,The Hunger Games,Action|Adventure|Sci-Fi|Thriller
1353,1392190,Mad Max: Fury Road,Action|Adventure|Sci-Fi|Thriller
1354,1392214,Prisoners,Crime|Drama|Mystery|Thriller
1355,1396226,Venuto al mondo,Drama|Romance|War
1356,1396484,It,Horror|Thriller
1357,1397280,Taken 2,Action|Thriller
1358,1398426,Straight Outta Compton,Biography|Drama|History|Music
1359,1399103,Transformers: Dark of the Moon,Action|Adventure|Sci-Fi
1360,1399683,Winter's Bone,Drama|Mystery
1361,1401152,Unknown,Action|Mystery|Thriller
1362,1403865,True Grit,Adventure|Drama|Western
1363,1403981,Remember Me,Drama|Romance
1364,1408101,Star Trek Into Darkness,Action|Adventure|Sci-Fi
1365,1408253,Ride Along,Action|Comedy|Crime
1366,1409024,Men in Black 3,Action|Adventure|Comedy|Sci-Fi
1367,1410063,Jin ling shi san chai,Drama|History|Romance|War
1368,1411250,Riddick,Action|Adventure|Sci-Fi|Thriller
1369,1411697,The Hangover Part II,Comedy|Mystery
1370,1412386,The Best Exotic Marigold Hotel,Comedy|Drama|Romance
1371,1418377,"I, Frankenstein",Action|Fantasy|Horror|Sci-Fi|Thriller
1372,1424432,Senna,Documentary|Biography|Sport
1373,1424797,J'ai tué ma mère,Drama|Romance
1374,1428538,Hansel &amp; Gretel: Witch Hunters,Action|Fantasy|Horror
1375,1430132,The Wolverine,Action|Adventure|Sci-Fi
1376,1430612,Brick Mansions,Action|Crime
1377,1431045,Deadpool,Action|Adventure|Comedy|Sci-Fi
1378,1433811,Disconnect,Drama|Thriller
1379,1436045,Jûsan-nin no shikaku,Action|Adventure|Drama
1380,1439572,Perfect Sense,Drama|Romance|Sci-Fi
1381,1440129,Battleship,Action|Adventure|Sci-Fi|Thriller
1382,1440292,Submarine,Comedy|Drama|Romance
1383,1441326,Martha Marcy May Marlene,Drama|Mystery|Thriller
1384,1441395,Under the Skin,Drama|Horror|Sci-Fi|Thriller
1385,1441912,The Way,Adventure|Comedy|Drama
1386,1441940,Broken,Drama|Romance
1387,1441953,Testament of Youth,Biography|Drama|History|War
1388,1446192,Rise of the Guardians,Animation|Action|Adventure|Comedy|Family|Fantasy
1389,1446714,Prometheus,Adventure|Mystery|Sci-Fi
1390,1450321,Filth,Comedy|Crime|Drama
1391,1453405,Monsters University,Animation|Adventure|Comedy|Family|Fantasy
1392,1454029,The Help,Drama
1393,1454468,Gravity,Drama|Sci-Fi|Thriller
1394,1457767,The Conjuring,Horror|Mystery|Thriller
1395,1458169,Kidnap,Crime|Drama|Thriller
1396,1458175,The Next Three Days,Action|Crime|Drama|Romance|Thriller
1397,1462758,Buried,Drama|Mystery|Thriller
1398,1462769,The Odd Life of Timothy Green,Comedy|Drama|Family|Fantasy
1399,1462900,Yi dai zong shi,Action|Biography|Drama|Romance|War
1400,1464540,I Am Number Four,Action|Adventure|Sci-Fi|Thriller
1401,1465522,Tucker and Dale vs Evil,Comedy|Horror
1402,1469304,Baywatch,Action|Comedy|Crime
1403,1473832,Bridget Jones's Baby,Comedy|Drama|Romance
1404,1477834,Aquaman,Action|Adventure|Fantasy|Sci-Fi
1405,1478338,Bridesmaids,Comedy|Romance
1406,1483013,Oblivion,Action|Adventure|Sci-Fi
1407,1485796,The Greatest Showman,Biography|Drama|Musical
1408,1486834,The F Word,Comedy|Romance
1409,1488606,Triple Frontier,Action|Adventure|Crime|Drama|Thriller
1410,1489887,Booksmart,Comedy
1411,1489889,Central Intelligence,Action|Comedy|Crime
1412,1490017,The Lego Movie,Animation|Action|Adventure|Comedy|Family|Fantasy
1413,1491044,The Iceman,Biography|Crime|Drama|Thriller
1414,1496025,Underworld: Awakening,Action|Fantasy|Horror
1415,1499658,Horrible Bosses,Comedy|Crime
1416,1502397,Bad Boys for Life,Action|Comedy|Crime|Thriller
1417,1502407,Halloween,Horror|Thriller
1418,1504320,The King's Speech,Biography|Drama|History
1419,1515091,Sherlock Holmes: A Game of Shadows,Action|Adventure|Crime|Mystery|Thriller
1420,1517260,The Host,Action|Adventure|Drama|Romance|Sci-Fi|Thriller
1421,1517451,A Star Is Born,Drama|Music|Romance
1422,1524930,Vacation,Adventure|Comedy
1423,1527186,Melancholia,Drama|Sci-Fi
1424,1527788,Ajeossi,Action|Drama|Thriller
1425,1528071,Horns,Crime|Drama|Fantasy|Horror|Mystery|Thriller
1426,1528100,Exodus: Gods and Kings,Action|Adventure|Drama|Fantasy
1427,1528854,Daddy's Home,Comedy
1428,1531901,Byzantium,Drama|Fantasy|Horror|Thriller
1429,1532503,Beginners,Comedy|Drama|Romance
1430,1535108,Elysium,Action|Drama|Sci-Fi
1431,1535109,Captain Phillips,Biography|Drama|Thriller
1432,1536537,What Happened to Monday,Action|Crime|Drama|Mystery|Sci-Fi|Thriller
1433,1538403,The Mortal Instruments: City of Bones,Action|Fantasy|Horror|Mystery|Romance
1434,1540133,The Guard,Comedy|Crime|Thriller
1435,1542344,127 Hours,Adventure|Biography|Drama|Thriller
1436,1547234,Premium Rush,Action|Crime|Thriller
1437,1549572,Another Earth,Drama|Romance|Sci-Fi
1438,1549920,The Last Stand,Action|Thriller
1439,1550312,Café de Flore,Drama|Romance
1440,1555149,Tropa de Elite 2: O Inimigo Agora é Outro,Action|Crime|Drama|Thriller
1441,1559547,Beautiful Creatures,Drama|Fantasy|Romance
1442,1560220,Zombieland: Double Tap,Action|Comedy|Horror
1443,1560747,The Master,Drama
1444,1562872,Zindagi Na Milegi Dobara,Comedy|Drama
1445,1563738,One Day,Drama|Romance
1446,1564367,Just Go with It,Comedy|Romance
1447,1567233,Forks Over Knives,Documentary
1448,1568338,Man on a Ledge,Action|Adventure|Crime|Thriller
1449,1568346,The Girl with the Dragon Tattoo,Crime|Drama|Mystery|Thriller
1450,1568911,War Horse,Drama|History|War
1451,1568921,Kari-gurashi no Arietti,Animation|Adventure|Family|Fantasy
1452,1570728,"Crazy, Stupid, Love.",Comedy|Drama|Romance
1453,1571249,The Skeleton Twins,Comedy|Drama|Romance
1454,1579361,Chasing Ice,Documentary|Biography
1455,1582507,House at the End of the Street,Drama|Horror|Thriller
1456,1583421,G.I. Joe: Retaliation,Action|Adventure|Sci-Fi|Thriller
1457,1587310,Maleficent,Action|Adventure|Family|Fantasy|Romance
1458,1587707,Exit Through the Gift Shop,Documentary|Comedy|Crime|History
1459,1588170,Ang-ma-reul bo-at-da,Action|Crime|Drama|Horror|Thriller
1460,1588173,Warm Bodies,Comedy|Horror|Romance
1461,1590089,Kokuhaku,Drama|Thriller
1462,1590193,The Commuter,Action|Mystery|Thriller
1463,1591095,Insidious,Horror|Mystery|Thriller
1464,1596343,Fast Five,Action|Adventure|Thriller
1465,1596345,Pawn Sacrifice,Biography|Drama|Sport|Thriller
1466,1596346,Soul Surfer,Biography|Drama|Family|Sport
1467,1596350,This Means War,Action|Comedy|Romance
1468,1596363,The Big Short,Biography|Comedy|Drama|History
1469,1596365,The Woman in Black,Drama|Fantasy|Horror|Thriller
1470,1598778,Contagion,Action|Drama|Thriller
1471,1599348,Safe House,Action|Adventure|Crime|Thriller
1472,1600196,The Drop,Crime|Drama
1473,1601913,The Grey,Action|Adventure|Drama|Thriller
1474,1602613,Only God Forgives,Crime|Drama
1475,1602620,Amour,Drama|Romance
1476,1605717,Frank,Comedy|Drama|Music
1477,1605783,Midnight in Paris,Comedy|Fantasy|Romance
1478,1606378,A Good Day to Die Hard,Action|Thriller
1479,1606384,Mai wei,Action|Drama|War
1480,1606389,The Vow,Drama|Romance
1481,1611224,Abraham Lincoln: Vampire Hunter,Action|Fantasy|Horror|Western
1482,1613750,Kon-Tiki,Adventure|History
1483,1614989,Hodejegerne,Action|Crime|Thriller
1484,1615065,Savages,Crime|Drama|Thriller
1485,1615147,Margin Call,Drama|Thriller
1486,1615160,The Foreigner,Action|Thriller
1487,1617661,Jupiter Ascending,Action|Adventure|Sci-Fi
1488,1618434,Murder Mystery,Action|Comedy|Mystery|Romance
1489,1618442,The Last Witch Hunter,Action|Adventure|Fantasy
1490,1619029,Jackie,Biography|Drama|History
1491,1623205,Oz the Great and Powerful,Adventure|Family|Fantasy
1492,1623288,ParaNorman,Animation|Adventure|Comedy|Family|Fantasy
1493,1626146,Hector and the Search for Happiness,Adventure|Comedy|Drama
1494,1628841,Independence Day: Resurgence,Action|Adventure|Sci-Fi
1495,1629757,Chasing Mavericks,Biography|Drama|Sport
1496,1631867,Edge of Tomorrow,Action|Sci-Fi
1497,1632708,Friends with Benefits,Comedy|Romance
1498,1636826,Project X,Comedy
1499,1637688,In Time,Action|Crime|Drama|Sci-Fi|Thriller
1500,1637725,Ted,Comedy|Fantasy
1501,1638002,"Love, Rosie",Comedy|Romance
1502,1638355,The Man from U.N.C.L.E.,Action|Adventure|Comedy
1503,1645089,Inside Job,Documentary|Crime
1504,1645170,The Dictator,Comedy
1505,1646971,How to Train Your Dragon 2,Animation|Action|Adventure|Comedy|Family|Fantasy
1506,1647668,Million Dollar Arm,Biography|Drama|Sport
1507,1648179,Here Comes the Boom,Action|Comedy|Sport
1508,1648190,The Dark Tower,Action|Adventure|Fantasy|Horror|Sci-Fi|Western
1509,1649419,Lo imposible,Drama|History|Thriller
1510,1650062,Super 8,Mystery|Sci-Fi|Thriller
1511,1650554,Kick-Ass 2,Action|Comedy|Crime
1512,1653665,Goodbye Christopher Robin,Biography|Drama
1513,1654523,Night Train to Lisbon,Mystery|Romance|Thriller
1514,1655420,My Week with Marilyn,Biography|Drama
1515,1655441,The Age of Adaline,Drama|Fantasy|Romance
1516,1655442,The Artist,Comedy|Drama|Romance
1517,1657507,Colombiana,Action|Drama|Thriller
1518,1659337,The Perks of Being a Wallflower,Drama
1519,1661199,Cinderella,Drama|Family|Fantasy|Romance
1520,1661382,Grudge Match,Comedy|Drama|Sport
1521,1663202,The Revenant,Action|Adventure|Biography|Drama|Western
1522,1663662,Pacific Rim,Action|Adventure|Sci-Fi
1523,1666801,The Duff,Comedy|Romance
1524,1670345,Now You See Me,Crime|Mystery|Thriller
1525,1673434,The Twilight Saga: Breaking Dawn - Part 2,Adventure|Drama|Fantasy|Romance
1526,1674771,Entourage,Comedy
1527,1675192,Take Shelter,Drama|Horror|Thriller
1528,1675434,The Intouchables,Biography|Comedy|Drama
1529,1677720,Ready Player One,Action|Adventure|Sci-Fi
1530,1679335,Trolls,Animation|Adventure|Comedy|Family|Fantasy|Musical
1531,1682180,Stoker,Drama|Thriller
1532,1682181,Bully,Documentary
1533,1683526,Detachment,Drama
1534,1686821,Vampire Academy,Action|Comedy|Drama|Fantasy|Horror|Mystery|Thriller
